"created_at","duration","finished_at","id","iid","name","parent_id1","parent_id2","ref","short_name","stated_at","status"
"2022-07-28T15:18:57.603Z",1146.44681,"2022-07-28T15:38:08.137Z",599474848,29051,"pkg:opam","56d54a3dea84094bbb2dda55e96db0c25f42e626","10c61194a8cd032c7c899f20f9e0e2f637f7aceb","pr-16117",,,"failed"
"2022-07-28T15:18:57.594Z",318.827568,"2022-07-28T15:24:20.493Z",599474848,29051,"lint","56d54a3dea84094bbb2dda55e96db0c25f42e626","10c61194a8cd032c7c899f20f9e0e2f637f7aceb","pr-16117",,,"success"
"2022-07-28T15:18:57.585Z",164.982004,"2022-07-28T15:21:46.609Z",599474848,29051,"build:vio","56d54a3dea84094bbb2dda55e96db0c25f42e626","10c61194a8cd032c7c899f20f9e0e2f637f7aceb","pr-16117",,,"failed"
"2022-07-28T15:18:57.574Z",170.401649,"2022-07-28T15:21:52.000Z",599474848,29051,"build:base+async","56d54a3dea84094bbb2dda55e96db0c25f42e626","10c61194a8cd032c7c899f20f9e0e2f637f7aceb","pr-16117",,,"failed"
"2022-07-28T15:18:57.560Z",174.48198,"2022-07-28T15:21:56.088Z",599474848,29051,"build:edge+flambda:dev","56d54a3dea84094bbb2dda55e96db0c25f42e626","10c61194a8cd032c7c899f20f9e0e2f637f7aceb","pr-16117",,,"failed"
"2022-07-28T15:18:57.542Z",157.398071,"2022-07-28T15:21:39.056Z",599474848,29051,"build:edge+flambda","56d54a3dea84094bbb2dda55e96db0c25f42e626","10c61194a8cd032c7c899f20f9e0e2f637f7aceb","pr-16117",,,"failed"
"2022-07-28T15:18:57.528Z",160.655343,"2022-07-28T15:21:42.177Z",599474848,29051,"build:base+32bit","56d54a3dea84094bbb2dda55e96db0c25f42e626","10c61194a8cd032c7c899f20f9e0e2f637f7aceb","pr-16117",,,"failed"
"2022-07-28T15:18:57.512Z",163.810111,"2022-07-28T15:21:45.245Z",599474848,29051,"build:base","56d54a3dea84094bbb2dda55e96db0c25f42e626","10c61194a8cd032c7c899f20f9e0e2f637f7aceb","pr-16117",,,"failed"
"2022-07-28T15:16:08.318Z",184.519628,"2022-07-28T15:37:31.418Z",599472482,29050,"plugin:ci-vscoq","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","vscoq",,"success"
"2022-07-28T15:16:08.309Z",808.026413513,,599472482,29050,"plugin:ci-rewriter","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","rewriter",,"running"
